anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
121399,Alpaca Farmer (N),N,nec_category,Generic,Alpaca Farmer,alpaca farmer,1,12,121,1213,Managers,Livestock Farmers nec,principal,Generic,False
121399,Crocodile Farmer (Aus) (N),N,nec_category,Australia,Crocodile Farmer,crocodile farmer,1,12,121,1213,Managers,Livestock Farmers nec,principal,Generic,False
121399,Emu Farmer (Aus) (N),N,nec_category,Australia,Emu Farmer,emu farmer,1,12,121,1213,Managers,Livestock Farmers nec,principal,Generic,False
121399,Llama Farmer (N),N,nec_category,Generic,Llama Farmer,llama farmer,1,12,121,1213,Managers,Livestock Farmers nec,principal,Generic,False
121399,Ostrich Farmer (N),N,nec_category,Generic,Ostrich Farmer,ostrich farmer,1,12,121,1213,Managers,Livestock Farmers nec,principal,Generic,False
121411,Mixed Crop and Livestock Farmer (P),P,principal,Generic,Mixed Crop and Livestock Farmer,mixed crop and livestock farmer,1,12,121,1214,Managers,Mixed Crop and Livestock Farmer,principal,Generic,True
121411,Farmer and Grazier (A),A,alternative,Generic,Farmer and Grazier,farmer and grazier,1,12,121,1214,Managers,Mixed Crop and Livestock Farmer,principal,Generic,False
121411,Cattle and Wheat Farmer (S),S,specialisation,Generic,Cattle and Wheat Farmer,cattle and wheat farmer,1,12,121,1214,Managers,Mixed Crop and Livestock Farmer,principal,Generic,False
121411,Sheep and Wheat Farmer (S),S,specialisation,Generic,Sheep and Wheat Farmer,sheep and wheat farmer,1,12,121,1214,Managers,Mixed Crop and Livestock Farmer,principal,Generic,False
131112,Sales and Marketing Manager (P),P,principal,Generic,Sales and Marketing Manager,sales and marketing manager,1,13,131,1311,Managers,Sales and Marketing Manager,principal,Generic,True
131112,Business Development Manager (S),S,specialisation,Generic,Business Development Manager,business development manager,1,13,131,1311,Managers,Sales and Marketing Manager,principal,Generic,False
131112,Market Research Manager (S),S,specialisation,Generic,Market Research Manager,market research manager,1,13,131,1311,Managers,Sales and Marketing Manager,principal,Generic,False
131113,Advertising Manager (P),P,principal,Generic,Advertising Manager,advertising manager,1,13,131,1311,Managers,Advertising Manager,principal,Generic,True
131114,Public Relations Manager (P),P,principal,Generic,Public Relations Manager,public relations manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,True
131114,Communications Manager (A),A,alternative,Generic,Communications Manager,communications manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,Corporate Affairs Manager (A),A,alternative,Generic,Corporate Affairs Manager,corporate affairs manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,Corporate Relations Manager (A),A,alternative,Generic,Corporate Relations Manager,corporate relations manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,PR Manager (A),A,alternative,Generic,PR Manager,pr manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,Public Affairs Manager (A),A,alternative,Generic,Public Affairs Manager,public affairs manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,Community Relations Manager (S),S,specialisation,Generic,Community Relations Manager,community relations manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,External Relations Manager (S),S,specialisation,Generic,External Relations Manager,external relations manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
131114,Media Relations Manager (S),S,specialisation,Generic,Media Relations Manager,media relations manager,1,13,131,1311,Managers,Public Relations Manager,principal,Generic,False
132111,Corporate Services Manager (P),P,principal,Generic,Corporate Services Manager,corporate services manager,1,13,132,1321,Managers,Corporate Services Manager,principal,Generic,True
132111,Administration Manager (A),A,alternative,Generic,Administration Manager,administration manager,1,13,132,1321,Managers,Corporate Services Manager,principal,Generic,False
132111,Business Services Manager (A),A,alternative,Generic,Business Services Manager,business services manager,1,13,132,1321,Managers,Corporate Services Manager,principal,Generic,False
132211,Finance Manager (P),P,principal,Generic,Finance Manager,finance manager,1,13,132,1322,Managers,Finance Manager,principal,Generic,True
132211,Chief Financial Officer (A),A,alternative,Generic,Chief Financial Officer,chief financial officer,1,13,132,1322,Managers,Finance Manager,principal,Generic,False
132211,Finance Director (A),A,alternative,Generic,Finance Director,finance director,1,13,132,1322,Managers,Finance Manager,principal,Generic,False
132211,Financial Controller (A),A,alternative,Generic,Financial Controller,financial controller,1,13,132,1322,Managers,Finance Manager,principal,Generic,False
132311,Human Resource Manager (P),P,principal,Generic,Human Resource Manager,human resource manager,1,13,132,1323,Managers,Human Resource Manager,principal,Generic,True
132311,Personnel and Employee Relations Manager (A),A,alternative,Generic,Personnel and Employee Relations Manager,personnel and employee relations manager,1,13,132,1323,Managers,Human Resource Manager,principal,Generic,False
132311,Occupational Health and Safety Manager (S),S,specialisation,Generic,Occupational Health and Safety Manager,occupational health and safety manager,1,13,132,1323,Managers,Human Resource Manager,principal,Generic,False
132311,Training and Development Manager (S),S,specialisation,Generic,Training and Development Manager,training and development manager,1,13,132,1323,Managers,Human Resource Manager,principal,Generic,False
132311,Workplace Relations Manager (S),S,specialisation,Generic,Workplace Relations Manager,workplace relations manager,1,13,132,1323,Managers,Human Resource Manager,principal,Generic,False
132411,Policy and Planning Manager (P),P,principal,Generic,Policy and Planning Manager,policy and planning manager,1,13,132,1324,Managers,Policy and Planning Manager,principal,Generic,True
132411,Public Policy Manager (A),A,alternative,Generic,Public Policy Manager,public policy manager,1,13,132,1324,Managers,Policy and Planning Manager,principal,Generic,False
132411,Corporate Planning Manager (S),S,specialisation,Generic,Corporate Planning Manager,corporate planning manager,1,13,132,1324,Managers,Policy and Planning Manager,principal,Generic,False
132411,Policy Development Manager (S),S,specialisation,Generic,Policy Development Manager,policy development manager,1,13,132,1324,Managers,Policy and Planning Manager,principal,Generic,False
132411,Strategic Planning Manager (S),S,specialisation,Generic,Strategic Planning Manager,strategic planning manager,1,13,132,1324,Managers,Policy and Planning Manager,principal,Generic,False
132511,Research and Development Manager (P),P,principal,Generic,Research and Development Manager,research and development manager,1,13,132,1325,Managers,Research and Development Manager,principal,Generic,True
133111,Construction Project Manager (P),P,principal,Generic,Construction Project Manager,construction project manager,1,13,133,1331,Managers,Construction Project Manager,principal,Generic,True
133111,Building and Construction Manager (A),A,alternative,Generic,Building and Construction Manager,building and construction manager,1,13,133,1331,Managers,Construction Project Manager,principal,Generic,False
133112,Project Builder (P),P,principal,Generic,Project Builder,project builder,1,13,133,1331,Managers,Project Builder,principal,Generic,True
133112,Professional Builder (A),A,alternative,Generic,Professional Builder,professional builder,1,13,133,1331,Managers,Project Builder,principal,Generic,False
133211,Engineering Manager (P),P,principal,Generic,Engineering Manager,engineering manager,1,13,133,1332,Managers,Engineering Manager,principal,Generic,True
133311,Importer or Exporter (P),P,principal,Generic,Importer or Exporter,importer or exporter,1,13,133,1333,Managers,Importer or Exporter,principal,Generic,True
133312,Wholesaler (P),P,principal,Generic,Wholesaler,wholesaler,1,13,133,1333,Managers,Wholesaler,principal,Generic,True
133411,Manufacturer (P),P,principal,Generic,Manufacturer,manufacturer,1,13,133,1334,Managers,Manufacturer,principal,Generic,True
133511,Production Manager (Forestry) (P),P,principal,Generic,Production Manager (Forestry),production manager forestry,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,True
133511,Forest Manager (A),A,alternative,Generic,Forest Manager,forest manager,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,False
133511,Forest Logistics Manager (NZ) (S),S,specialisation,New Zealand,Forest Logistics Manager,forest logistics manager,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,False
133511,Forestry Contractor (NZ) (S),S,specialisation,New Zealand,Forestry Contractor,forestry contractor,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,False
133511,Harvest Manager (Forestry) (S),S,specialisation,Generic,Harvest Manager (Forestry),harvest manager forestry,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,False
133511,Operations Manager (Forestry) (S),S,specialisation,Generic,Operations Manager (Forestry),operations manager forestry,1,13,133,1335,Managers,Production Manager (Forestry),principal,Generic,False
133512,Production Manager (Manufacturing) (P),P,principal,Generic,Production Manager (Manufacturing),production manager manufacturing,1,13,133,1335,Managers,Production Manager (Manufacturing),principal,Generic,True
133512,Operations Manager (Production) (S),S,specialisation,Generic,Operations Manager (Production),operations manager production,1,13,133,1335,Managers,Production Manager (Manufacturing),principal,Generic,False
133512,Plant Manager (Manufacturing) (Aus) (S),S,specialisation,Australia,Plant Manager (Manufacturing),plant manager manufacturing,1,13,133,1335,Managers,Production Manager (Manufacturing),principal,Generic,False
133512,Works Manager (Manufacturing) (Aus) (S),S,specialisation,Australia,Works Manager (Manufacturing),works manager manufacturing,1,13,133,1335,Managers,Production Manager (Manufacturing),principal,Generic,False
133513,Production Manager (Mining) (P),P,principal,Generic,Production Manager (Mining),production manager mining,1,13,133,1335,Managers,Production Manager (Mining),principal,Generic,True
133513,Mine Manager (A),A,alternative,Generic,Mine Manager,mine manager,1,13,133,1335,Managers,Production Manager (Mining),principal,Generic,False
133513,Mine Superintendent (A),A,alternative,Generic,Mine Superintendent,mine superintendent,1,13,133,1335,Managers,Production Manager (Mining),principal,Generic,False
133513,Quarry Manager (S),S,specialisation,Generic,Quarry Manager,quarry manager,1,13,133,1335,Managers,Production Manager (Mining),principal,Generic,False
133611,Supply and Distribution Manager (P),P,principal,Generic,Supply and Distribution Manager,supply and distribution manager,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,True
133611,Logistics Manager (S),S,specialisation,Generic,Logistics Manager,logistics manager,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
133611,Logistics Officer (Air Force) (S),S,specialisation,Generic,Logistics Officer (Air Force),logistics officer air force,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
133611,Ordnance Corps Officer (Army) (S),S,specialisation,Generic,Ordnance Corps Officer (Army),ordnance corps officer army,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
133611,Supply Chain Manager (S),S,specialisation,Generic,Supply Chain Manager,supply chain manager,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
133611,Supply Officer (Navy) (S),S,specialisation,Generic,Supply Officer (Navy),supply officer navy,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
133611,Transport Corps Officer (Army) (S),S,specialisation,Generic,Transport Corps Officer (Army),transport corps officer army,1,13,133,1336,Managers,Supply and Distribution Manager,principal,Generic,False
134111,Child Care Centre Manager (P),P,principal,Generic,Child Care Centre Manager,child care centre manager,1,13,134,1341,Managers,Child Care Centre Manager,principal,Generic,True
134111,Child Care Centre Director (A),A,alternative,Generic,Child Care Centre Director,child care centre director,1,13,134,1341,Managers,Child Care Centre Manager,principal,Generic,False
134111,Child Care Coordinator (A),A,alternative,Generic,Child Care Coordinator,child care coordinator,1,13,134,1341,Managers,Child Care Centre Manager,principal,Generic,False
134211,Medical Administrator (Aus) (P),P,principal,Australia,Medical Administrator,medical administrator,1,13,134,1342,Managers,Medical Administrator,principal,Australia,True
134211,Medical Superintendent (NZ) (P),P,principal,New Zealand,Medical Superintendent,medical superintendent,1,13,134,1342,Managers,Medical Administrator,principal,Australia,False
134211,Medical Manager (A),A,alternative,Generic,Medical Manager,medical manager,1,13,134,1342,Managers,Medical Administrator,principal,Australia,False
134211,Director of Clinical Services (S),S,specialisation,Generic,Director of Clinical Services,director of clinical services,1,13,134,1342,Managers,Medical Administrator,principal,Australia,False
134211,Director of Medical Services (S),S,specialisation,Generic,Director of Medical Services,director of medical services,1,13,134,1342,Managers,Medical Administrator,principal,Australia,False
134212,Nursing Clinical Director (P),P,principal,Generic,Nursing Clinical Director,nursing clinical director,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,True
134212,Director of Nursing (A),A,alternative,Generic,Director of Nursing,director of nursing,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,False
134212,Senior Nurse Manager (A),A,alternative,Generic,Senior Nurse Manager,senior nurse manager,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,False
134212,Assistant Director of Nursing (S),S,specialisation,Generic,Assistant Director of Nursing,assistant director of nursing,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,False
134212,Deputy Director of Nursing (S),S,specialisation,Generic,Deputy Director of Nursing,deputy director of nursing,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,False
134212,Executive Director of Nursing (S),S,specialisation,Generic,Executive Director of Nursing,executive director of nursing,1,13,134,1342,Managers,Nursing Clinical Director,principal,Generic,False
134213,Primary Health Organisation Manager (P),P,principal,Generic,Primary Health Organisation Manager,primary health organisation manager,1,13,134,1342,Managers,Primary Health Organisation Manager,principal,Generic,True
134214,Welfare Centre Manager (P),P,principal,Generic,Welfare Centre Manager,welfare centre manager,1,13,134,1342,Managers,Welfare Centre Manager,principal,Generic,True
134214,Welfare Project Manager (A),A,alternative,Generic,Welfare Project Manager,welfare project manager,1,13,134,1342,Managers,Welfare Centre Manager,principal,Generic,False
134299,Health and Welfare Services Managers nec (P),P,principal,Generic,Health and Welfare Services Managers nec,health and welfare services managers nec,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,True
134299,Director of Pharmacy (N),N,nec_category,Generic,Director of Pharmacy,director of pharmacy,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,False
134299,Director of Physiotherapy Services (N),N,nec_category,Generic,Director of Physiotherapy Services,director of physiotherapy services,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,False
134299,Director of Speech Pathology (N),N,nec_category,Generic,Director of Speech Pathology,director of speech pathology,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,False
134299,Manager of Allied Health Services (N),N,nec_category,Generic,Manager of Allied Health Services,manager of allied health services,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,False
134299,Medical Corps Officer (Army) (N),N,nec_category,Generic,Medical Corps Officer (Army),medical corps officer army,1,13,134,1342,Managers,Health and Welfare Services Managers nec,principal,Generic,False
134311,School Principal (P),P,principal,Generic,School Principal,school principal,1,13,134,1343,Managers,School Principal,principal,Generic,True
134311,Headmaster/mistress (A),A,alternative,Generic,Headmaster/mistress,headmaster mistress,1,13,134,1343,Managers,School Principal,principal,Generic,False
134311,Middle or Intermediate School Principal (S),S,specialisation,Generic,Middle or Intermediate School Principal,middle or intermediate school principal,1,13,134,1343,Managers,School Principal,principal,Generic,False
134311,Primary School Principal (S),S,specialisation,Generic,Primary School Principal,primary school principal,1,13,134,1343,Managers,School Principal,principal,Generic,False
134311,Secondary School Principal (S),S,specialisation,Generic,Secondary School Principal,secondary school principal,1,13,134,1343,Managers,School Principal,principal,Generic,False
134411,Faculty Head (P),P,principal,Generic,Faculty Head,faculty head,1,13,134,1344,Managers,Faculty Head,principal,Generic,True
134411,Dean (University) (S),S,specialisation,Generic,Dean (University),dean university,1,13,134,1344,Managers,Faculty Head,principal,Generic,False
134411,Head Teacher (TAFE) (Aus) (S),S,specialisation,Australia,Head Teacher (TAFE),head teacher tafe,1,13,134,1344,Managers,Faculty Head,principal,Generic,False
134412,Regional Education Manager (P),P,principal,Generic,Regional Education Manager,regional education manager,1,13,134,1344,Managers,Regional Education Manager,principal,Generic,True
134412,Schools Director (S),S,specialisation,Generic,Schools Director,schools director,1,13,134,1344,Managers,Regional Education Manager,principal,Generic,False
134499,Education Managers nec (P),P,principal,Generic,Education Managers nec,education managers nec,1,13,134,1344,Managers,Education Managers nec,principal,Generic,True
134499,Polytechnic Registrar (NZ) (N),N,nec_category,New Zealand,Polytechnic Registrar,polytechnic registrar,1,13,134,1344,Managers,Education Managers nec,principal,Generic,False
134499,Project Coordinator (Education) (N),N,nec_category,Generic,Project Coordinator (Education),project coordinator education,1,13,134,1344,Managers,Education Managers nec,principal,Generic,False
134499,TAFE Registrar (Aus) (N),N,nec_category,Australia,TAFE Registrar,tafe registrar,1,13,134,1344,Managers,Education Managers nec,principal,Generic,False
134499,University Registrar (N),N,nec_category,Generic,University Registrar,university registrar,1,13,134,1344,Managers,Education Managers nec,principal,Generic,False
135111,Chief Information Officer (P),P,principal,Generic,Chief Information Officer,chief information officer,1,13,135,1351,Managers,Chief Information Officer,principal,Generic,True
135111,Chief Technology Officer (A),A,alternative,Generic,Chief Technology Officer,chief technology officer,1,13,135,1351,Managers,Chief Information Officer,principal,Generic,False
135112,ICT Project Manager (P),P,principal,Generic,ICT Project Manager,ict project manager,1,13,135,1351,Managers,ICT Project Manager,principal,Generic,True
135112,ICT Development Manager (S),S,specialisation,Generic,ICT Development Manager,ict development manager,1,13,135,1351,Managers,ICT Project Manager,principal,Generic,False
135199,ICT Managers nec (P),P,principal,Generic,ICT Managers nec,ict managers nec,1,13,135,1351,Managers,ICT Managers nec,principal,Generic,True
135199,Internet Service Provider (N),N,nec_category,Generic,Internet Service Provider,internet service provider,1,13,135,1351,Managers,ICT Managers nec,principal,Generic,False
135199,Network Manager (N),N,nec_category,Generic,Network Manager,network manager,1,13,135,1351,Managers,ICT Managers nec,principal,Generic,False
139111,Commissioned Defence Force Officer (P),P,principal,Generic,Commissioned Defence Force Officer,commissioned defence force officer,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,True
139111,Air Defence Officer (Air Force) (Aus) (S),S,specialisation,Australia,Air Defence Officer (Air Force),air defence officer air force,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Armoured Corps Officer (Army) (S),S,specialisation,Generic,Armoured Corps Officer (Army),armoured corps officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Artillery Officer (Army) (S),S,specialisation,Generic,Artillery Officer (Army),artillery officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,General Service Officer (Army) (Aus) (S),S,specialisation,Australia,General Service Officer (Army),general service officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Ground Defence Officer (Air Force) (Aus) (S),S,specialisation,Australia,Ground Defence Officer (Air Force),ground defence officer air force,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Infantry Officer (Army) (S),S,specialisation,Generic,Infantry Officer (Army),infantry officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Military Police Officer (Air Force) (NZ) (S),S,specialisation,New Zealand,Military Police Officer (Air Force),military police officer air force,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Military Police Officer (Army) (S),S,specialisation,Generic,Military Police Officer (Army),military police officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Military Police Officer (Navy) (NZ) (S),S,specialisation,New Zealand,Military Police Officer (Navy),military police officer navy,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Observer (Navy) (S),S,specialisation,Generic,Observer (Navy),observer navy,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Security Police Officer (Air Force) (Aus) (S),S,specialisation,Australia,Security Police Officer (Air Force),security police officer air force,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139111,Special Service Officer (Army) (Aus) (S),S,specialisation,Australia,Special Service Officer (Army),special service officer army,1,13,139,1391,Managers,Commissioned Defence Force Officer,principal,Generic,False
139112,Commissioned Fire Officer (P),P,principal,Generic,Commissioned Fire Officer,commissioned fire officer,1,13,139,1391,Managers,Commissioned Fire Officer,principal,Generic,True
139112,Fire Investigator (S),S,specialisation,Generic,Fire Investigator,fire investigator,1,13,139,1391,Managers,Commissioned Fire Officer,principal,Generic,False
139112,Inspector (Fire Services) (S),S,specialisation,Generic,Inspector (Fire Services),inspector fire services,1,13,139,1391,Managers,Commissioned Fire Officer,principal,Generic,False
139113,Commissioned Police Officer (P),P,principal,Generic,Commissioned Police Officer,commissioned police officer,1,13,139,1391,Managers,Commissioned Police Officer,principal,Generic,True
139211,Senior Non-commissioned Defence Force Member (P),P,principal,Generic,Senior Non-commissioned Defence Force Member,senior non commissioned defence force member,1,13,139,1392,Managers,Senior Non-commissioned Defence Force Member,principal,Generic,True
139911,Arts Administrator or Manager (P),P,principal,Generic,Arts Administrator or Manager,arts administrator or manager,1,13,139,1399,Managers,Arts Administrator or Manager,principal,Generic,True
139911,Art Gallery Director (S),S,specialisation,Generic,Art Gallery Director,art gallery director,1,13,139,1399,Managers,Arts Administrator or Manager,principal,Generic,False
139911,Community Arts Centre Manager (S),S,specialisation,Generic,Community Arts Centre Manager,community arts centre manager,1,13,139,1399,Managers,Arts Administrator or Manager,principal,Generic,False
139911,Cultural Centre Manager (S),S,specialisation,Generic,Cultural Centre Manager,cultural centre manager,1,13,139,1399,Managers,Arts Administrator or Manager,principal,Generic,False
139912,Environmental Manager (P),P,principal,Generic,Environmental Manager,environmental manager,1,13,139,1399,Managers,Environmental Manager,principal,Generic,True
139913,Laboratory Manager (P),P,principal,Generic,Laboratory Manager,laboratory manager,1,13,139,1399,Managers,Laboratory Manager,principal,Generic,True
